longitude,latitude,housing_age,homeowner_income,house_price
-118.35,33.91,31,3.5234,265000
-118.35,33.91,28,4.0775,241400
-118.35,33.91,26,3.87,264500
-118.35,33.91,25,2.8512,272800
-118.35,33.9,25,3.0417,237000
-118.35,33.91,32,4.3187,269700
-118.35,33.91,29,4.8409,244000
-118.35,33.91,34,3.825,235400
-118.36,33.91,36,4.1,243100
-118.35,33.9,32,3.9485,230000
-118.36,33.9,39,3.5313,230400
-118.33,33.92,23,3.267,185400
-118.33,33.91,39,3.3491,181800
-118.34,33.91,17,3.2649,202100
-118.33,33.91,35,3.5903,183300
-118.34,33.91,8,2.4741,185700
-118.34,33.92,6,3.425,193800
-118.34,33.91,12,2.6689,192300
-118.33,33.91,8,2.455,192700
-118.31,33.91,31,3.8173,177900
-118.31,33.91,36,4.2596,181100
-118.32,33.91,33,4.2083,180500
-118.32,33.91,35,4.2,181300
-118.32,33.91,35,3.6654,184500
-118.32,33.91,34,4.5304,181300
-118.32,33.91,34,5.7528,180500
-118.32,33.9,35,3.6625,188000
-118.31,33.92,35,4.8456,146400
-118.31,33.93,35,5.0653,158000
-118.32,33.93,34,4.9615,157800
-118.32,33.92,35,4.8304,152800
-118.29,33.93,31,2.0437,137200
-118.29,33.92,34,3.692,145200
-118.29,33.92,34,5.3292,155500
-118.3,33.92,34,3.0139,154700
-118.3,33.93,29,3.7969,169400
-118.3,33.91,30,3.0147,155100
-118.3,33.91,34,2.6182,172600
-118.31,33.9,28,2.6312,171300
-118.29,33.91,28,2.3043,177500
-118.29,33.9,27,1.7714,159400
-118.3,33.9,29,3.6,208800
-118.3,33.9,27,3.4,224100
-118.3,33.9,13,2.9559,173600
-118.3,33.9,19,3.287,181400
-118.3,33.89,30,3.0329,207800
-118.3,33.89,37,3.285,218100
-118.31,33.9,38,3.5417,198400
-118.29,33.89,33,2.7428,208900
-118.29,33.89,32,4.2171,218200
-118.29,33.88,36,3.0739,218600
-118.29,33.88,21,3.3281,237000
-118.3,33.87,27,3.1597,214700
-118.3,33.87,31,5.0641,234900
-118.3,33.88,26,4.0536,253600
-118.3,33.88,29,3.7375,247700
-118.3,33.88,30,3.2574,195300
-118.3,33.88,35,2.8445,242100
-118.31,33.88,32,3.5644,242300
-118.31,33.88,35,3.5556,238000
-118.31,33.88,21,2.3812,237500
-118.31,33.9,30,3.4792,194700
-118.31,33.89,37,3.7639,220600
-118.31,33.89,35,4.1458,231500
-118.32,33.9,36,4.0473,212100
-118.32,33.9,36,4.1344,210300
-118.32,33.9,37,3.0526,216400
-118.32,33.89,45,4.2813,210100
-118.32,33.89,44,5.1669,220600
-118.32,33.89,34,4.5053,242000
-118.33,33.9,21,2.6091,163900
-118.34,33.9,23,4.9779,224600
-118.34,33.9,37,5.5133,227300
-118.34,33.9,36,4.7426,242700
-118.34,33.9,36,4.1776,236600
-118.33,33.89,39,4.1953,226900
-118.33,33.89,42,5.1874,230800
-118.34,33.89,36,6.0088,245900
-118.34,33.89,36,5.373,244500
-118.35,33.9,13,2.8777,207900
-118.35,33.9,31,3.4698,225000
-118.35,33.9,31,4.875,232400
-118.35,33.89,29,3.6486,229000
-118.35,33.89,34,4.1552,233900
-118.36,33.9,41,2.9551,205000
-118.35,33.9,22,3.3971,220300
-118.35,33.89,30,4.2829,240000
-118.36,33.89,37,3.375,228000
-118.36,33.89,34,5.3169,227600
-118.36,33.9,18,4.0727,214000
-118.36,33.89,27,3.1325,215000
-118.36,33.88,33,4.2454,236800
-118.36,33.88,28,2.65,260800
-118.36,33.88,25,3.2049,267400
-118.36,33.88,22,2.7981,275000
-118.36,33.88,26,3.9844,230700
-118.35,33.89,25,3.0833,232700
-118.35,33.88,36,4.0737,238200
-118.34,33.88,42,3.2589,233300
-118.35,33.88,44,4.4,225800
-118.35,33.88,36,3.2594,233900
-118.35,33.88,25,3.35,237500
-118.3,33.74,40,2.425,255000
-118.3,33.74,28,3.9375,270500
-118.39,33.92,41,5.25,247200
-118.4,33.92,25,5.9499,345800
-118.4,33.92,32,4.5987,363800
-118.4,33.93,35,4.7319,376100
-118.41,33.93,38,5.0596,363900
-118.41,33.92,32,4.2333,358000
-118.41,33.92,22,4.5729,337500
-118.41,33.93,22,4.1818,339700
-118.41,33.92,38,5.2338,358000
-118.41,33.92,29,3.6389,275000
-118.42,33.92,25,3.8086,361300
-118.42,33.92,41,5.0594,346000
-118.42,33.93,39,4.9286,341400
-118.42,33.93,28,4.5743,382200
-118.42,33.9,29,5.5347,500001
-118.43,33.9,27,5.4088,500001
-118.4,33.9,34,7.3151,492200
-118.4,33.9,37,7.8924,500001
-118.41,33.9,39,8.468,472100
-118.41,33.9,39,7.5552,500001
-118.44,33.88,35,6.6494,500001
-118.42,33.9,37,5.308,500001
-118.42,33.9,43,5.9596,500001
-118.41,33.89,31,7.2316,500001
-118.41,33.89,35,9.0812,500001
-118.41,33.89,38,6.3861,500001
-118.41,33.89,34,6.348,500001
-118.41,33.89,31,5.0497,500001
-118.4,33.9,38,7.9059,477100
-118.4,33.89,36,6.6321,481500
-118.4,33.89,31,7.9611,500001
-118.4,33.89,36,8.1596,500001
-118.39,33.9,7,8.2037,500001
-118.38,33.89,35,6.5745,379300
-118.39,33.89,30,6.3434,460400
-118.39,33.89,38,7.3356,422700
-118.39,33.89,40,7.1845,438100
-118.36,33.89,40,5.0299,329200
-118.36,33.88,44,4.4271,336200
-118.37,33.88,44,4.4211,324000
-118.37,33.88,21,5.5335,342600
-118.38,33.88,33,5.2999,359400
-118.37,33.89,21,5.6091,356800
-118.37,33.88,20,5.9619,335900
-118.36,33.88,31,4.7404,295800
-118.36,33.87,19,4.9375,293000
-118.37,33.87,19,6.02,304200
-118.37,33.88,27,4.5357,334200
-118.38,33.87,27,4.675,316900
-118.38,33.88,27,5.5771,345500
-118.37,33.88,26,4.4828,340700
-118.36,33.87,17,3.9868,281900
-118.36,33.87,22,3.4208,290000
-118.37,33.87,18,5.0114,338600
-118.37,33.87,13,3.5048,294000
-118.36,33.86,35,5.5456,297400
-118.36,33.86,37,5.0784,295900
-118.36,33.86,34,5.543,305900
-118.37,33.86,28,4.119,324000
-118.37,33.87,23,6.5755,359900
-118.38,33.87,21,4.9821,292900
-118.38,33.87,17,5.7415,321900
-118.38,33.87,23,5.8518,337900
-118.39,33.87,19,7.521,340400
-118.38,33.86,12,6.4242,365500
-118.38,33.86,29,6.7613,352700
-118.38,33.86,24,6.3021,333800
-118.38,33.86,15,7.674,329300
-118.38,33.87,33,6.9021,337600
-118.38,33.88,39,4.8611,456100
-118.38,33.88,34,5.0602,453700
-118.39,33.88,33,7.6685,474300
-118.39,33.88,34,6.077,472700
-118.39,33.88,33,5.9683,495500
-118.39,33.88,31,8.1513,500001
-118.39,33.88,35,6.0441,470000
-118.38,33.88,36,4.75,442100
-118.4,33.88,36,7.2651,500001
-118.4,33.88,36,9.3399,500001
-118.4,33.88,35,7.5,500001
-118.41,33.88,34,6.3403,500001
-118.4,33.88,35,8.0015,500001
-118.41,33.88,43,7.9614,500001
-118.41,33.88,40,5.2533,500001
-118.41,33.88,34,7.0842,500001
-118.43,33.87,41,6.822,500001
-118.4,33.87,26,5.2276,434500
-118.39,33.87,34,5.9683,394600
-118.43,33.86,34,7.1264,500001
-118.4,33.88,42,6.2356,472700
-118.4,33.87,40,6.435,479500
-118.4,33.87,38,5.2319,500001
-118.4,33.87,45,6.3231,500001
-118.4,33.87,34,5.0976,469800
-118.4,33.87,45,5.3816,500001
-118.39,33.86,34,5.687,392400
-118.39,33.86,28,6.1404,368400
-118.39,33.86,24,4.8971,400700
-118.4,33.86,18,5.1677,380800
-118.4,33.85,29,5.6017,430000
-118.4,33.86,41,4.7105,500001
-118.42,33.85,43,5.0322,435000
-118.38,33.85,28,4.9384,378100
-118.38,33.85,31,5.5843,384600
-118.39,33.85,24,5.7128,366200
-118.41,33.85,16,4.425,336400
-118.39,33.85,17,4.3594,349000
-118.38,33.84,25,5.4968,379800
-118.38,33.83,20,4.4615,384800
-118.38,33.83,40,5.1626,432700
-118.38,33.84,26,6.0382,355300
-118.39,33.84,16,5.137,348600
-118.43,33.83,19,5.145,420200
-118.39,33.83,32,5.637,500001
-118.39,33.82,30,4.5817,500001
-118.43,33.82,34,4.6048,500001
-118.37,33.82,32,4.5687,381200
-118.38,33.82,35,5.1589,439200
-118.38,33.82,38,6.0308,416700
-118.38,33.83,35,4.5179,427200
-118.31,33.88,33,2.4219,260700
-118.32,33.87,28,5.3244,271900
-118.32,33.88,35,4.3036,282100
-118.32,33.88,34,5.5538,280300
-118.32,33.88,37,6.4781,269000
-118.33,33.88,30,3.1505,270000
-118.33,33.88,36,3.2417,283300
-118.33,33.87,44,3.9167,265600
-118.34,33.87,28,3.6988,266600
-118.34,33.88,31,3.8657,298400
-118.31,33.87,27,4.7543,296300
-118.31,33.86,29,6.6632,325200
-118.32,33.86,32,4.6563,291700
-118.32,33.87,35,5.6254,283800
-118.34,33.87,34,4.6406,255900
-118.33,33.87,36,4.2614,267100
-118.33,33.87,35,6.4891,278100
-118.32,33.86,34,6.4391,252300
-118.33,33.86,38,6.0335,255400
-118.33,33.86,36,6.3992,259600
-118.33,33.86,38,4,248600
-118.34,33.86,36,5.259,279400
-118.34,33.86,35,5.4791,285900
-118.34,33.87,28,5.3743,286500
-118.35,33.87,37,4.5833,261300
-118.35,33.87,34,5.5,279600
-118.35,33.87,28,3.6169,257000
-118.35,33.86,28,3.9732,281500
-118.35,33.86,24,4.3859,271300
-118.34,33.84,36,6.2778,309700
-118.33,33.84,36,5.3131,314100
-118.34,33.84,36,5.269,331900
-118.34,33.83,34,5.399,358500
-118.34,33.83,35,5.8972,350900
-118.36,33.86,37,5.7422,330700
-118.35,33.85,34,5,354200
-118.35,33.85,35,5.6426,348200
-118.36,33.85,36,4.8906,334400
-118.36,33.86,36,5.2799,332600
-118.37,33.85,34,6.1599,341200
-118.36,33.85,34,6.1133,349300
-118.37,33.85,25,5.785,395300
-118.35,33.84,22,3.5414,354700
-118.36,33.84,22,3.703,361300
-118.37,33.85,29,6.3974,410000
-118.37,33.84,27,5.3773,379000
-118.35,33.83,36,6.1187,342000
-118.36,33.83,36,5.1984,353600
-118.36,33.84,35,5.7654,343000
-118.37,33.84,35,4.9583,342800
-118.36,33.83,35,5.9143,343400
-118.36,33.83,35,5.6013,350200
-118.37,33.83,35,4.7308,353400
-118.37,33.84,32,6.7105,339000
-118.33,33.83,5,5.5023,286400
-118.32,33.85,42,3.5073,234800
-118.31,33.84,52,3.625,270700
-118.32,33.83,51,3.8456,318900
-118.32,33.84,42,1.6228,376100
-118.31,33.83,50,2.775,225000
-118.31,33.83,45,2.9375,273000
-118.31,33.82,35,3.402,279900
-118.32,33.83,19,5.2363,310000
-118.31,33.82,39,4.1406,323700
-118.31,33.82,26,5.4925,361700
-118.31,33.81,23,4.1169,362600
-118.31,33.81,30,4.3056,336000
-118.32,33.82,25,4.4271,382100
-118.32,33.82,22,7.0935,379500
-118.32,33.81,28,4.8438,346200
-118.32,33.81,27,4.7062,357000
-118.33,33.82,26,6.5861,417800
-118.34,33.8,25,5.0814,446800
-118.35,33.82,28,4.0708,328900
-118.36,33.82,36,6.2247,339000
-118.37,33.82,39,5.878,387800
-118.37,33.82,36,6.0176,352700
-118.37,33.82,36,6.256,366900
-118.36,33.82,36,5.7765,339500
-118.36,33.82,26,3.3565,360800
-118.36,33.82,28,6.1359,330000
-118.36,33.81,25,4.5592,378800
-118.36,33.81,26,5.1778,359900
-118.37,33.81,36,5.1271,458300
-118.38,33.81,33,6.4956,483600
-118.38,33.81,20,8.5491,410300
-118.44,33.81,33,5.0106,500001
-118.38,33.82,34,5.9907,500001
-118.36,33.81,34,4.7026,356800
-118.37,33.81,33,6.8553,482200
-118.37,33.81,36,6.9296,500001
-118.38,33.81,41,6.015,488500
-118.38,33.81,39,5.7361,500001
-118.39,33.81,35,3.7778,487500
-118.38,33.81,36,10.5045,500001
-118.33,33.79,29,4.1071,365600
-118.34,33.79,36,5.0254,350000
-118.34,33.8,34,3.9408,327700
-118.34,33.8,33,5.0951,318900
-118.35,33.8,32,4.875,311700
-118.35,33.8,19,5.9541,500001
-118.31,33.8,29,3.7167,308900
-118.32,33.8,29,4.0536,285800
-118.31,33.79,35,3.2472,254700
-118.31,33.8,31,4.0425,277900
-118.32,33.8,39,3.1648,244800
-118.32,33.79,35,3.8287,279900
-118.32,33.79,32,4.1477,315100
-118.32,33.8,29,3.1275,286400
-118.31,33.79,38,3.3958,250000
-118.31,33.78,30,3.5804,383800
-118.32,33.79,21,3.6797,271100
-118.34,33.78,25,8.1782,500001
-118.36,33.79,34,8.3609,500001
-118.37,33.79,36,8.2064,500001
-118.36,33.8,38,6.9742,500001
-118.36,33.8,34,10.1241,500001
-118.38,33.8,36,8.0838,500001
-118.45,33.8,31,11.9993,500001
-118.39,33.79,30,10.898,500001
-118.4,33.78,24,12.9758,500001
-118.44,33.79,27,11.6648,500001
-118.41,33.77,22,10.06,500001
-118.46,33.77,28,10.5536,500001
-118.42,33.78,36,8.0957,500001
-118.37,33.77,26,10.1447,500001
-118.38,33.77,21,9.821,500001
-118.38,33.77,17,6.3064,418300
-118.38,33.79,32,7.7042,500001
-118.4,33.78,26,8.5421,500001
-118.42,33.75,22,8.2831,500001
-118.34,33.76,34,15.0001,500001
-118.35,33.74,25,10.0973,500001
-118.38,33.75,23,7.6986,500001
-118.39,33.71,18,7.5594,500001
-118.41,33.75,4,9.8091,500001
-118.31,33.77,20,6.6447,416800
-118.31,33.76,26,6.5704,414700
-118.31,33.75,36,4.6042,357300
-118.31,33.75,34,6.287,396400
-118.33,33.77,33,9.8214,500001
-118.32,33.75,33,9.267,500001
-118.32,33.75,37,11.6677,500001
-118.32,33.74,24,10.1357,500001
-118.32,33.77,37,6.887,500001
-118.34,34.09,37,2.4432,200000
-118.35,34.09,35,1.6081,288900
-118.35,34.09,35,3.0349,266700
-118.35,34.09,35,2.5444,236100
-118.36,34.09,34,1.7558,312500
-118.36,34.09,36,2.6,313600
-118.36,34.09,33,2.0205,243800
-118.36,34.09,30,2.0702,283300
-118.36,34.1,37,2.875,300000
-118.36,34.09,36,2.5812,200000
-118.36,34.09,28,2.6136,383300
-118.37,34.09,38,3.2159,383300
-118.37,34.09,38,3.0156,300000
-118.37,34.09,33,4.0651,500001
-118.37,34.09,31,3.2818,225000
-118.37,34.09,22,3.1517,341700
-118.37,34.09,24,5.5224,400000
-118.37,34.08,28,2.6713,312500
-118.38,34.08,52,2.945,431400
-118.38,34.08,30,2.8889,335300
-118.39,34.08,52,3.5114,430800
-118.38,34.08,48,3.9375,450000
-118.38,34.09,24,3.5659,281300
-118.38,34.09,28,2.5784,272900
-118.39,34.09,27,3.6207,362500
-118.39,34.09,28,4.4167,425000
-118.39,34.08,28,3.067,375000
-118.4,34.1,27,15.0001,500001
-118.4,34.09,45,15.0001,500001
-118.39,34.08,52,15.0001,500001
-118.4,34.08,52,15.0001,500001
-118.41,34.09,37,15.0001,500001
-118.42,34.09,40,15.0001,500001
-118.42,34.08,48,15.0001,500001
-118.41,34.07,52,15.0001,500001
-118.41,34.07,52,15.0001,500001
-118.38,34.07,48,4.4896,500001
-118.39,34.07,33,4.2386,500001
-118.39,34.07,45,5.7762,500001
-118.39,34.08,27,3.8088,500001
-118.4,34.07,22,2.9107,500001
-118.37,34.06,36,3.3438,500001
-118.38,34.06,50,6.2344,500001
-118.39,34.06,52,8.0095,500001
-118.38,34.06,52,7.6771,500001
-118.39,34.06,43,3.8158,500001
-118.39,34.06,37,5.3316,500001
-118.39,34.06,39,3.3295,500001
-118.4,34.06,37,4.1455,500001
-118.4,34.06,47,3.6964,500001
-118.4,34.06,52,8.2961,500001
-118.4,34.06,52,6.6343,500001
-118.41,34.06,43,4.1411,500001
-118.41,34.06,43,5.5321,500001
-118.41,34.07,47,3.9904,500001
-118.45,34.06,52,9.337,500001
-118.49,34.05,52,13.8556,500001
-118.49,34.04,50,13.3036,500001
-118.49,34.04,48,8.0257,500001
-118.5,34.04,52,15.0001,500001
-118.5,34.04,52,8.3839,500001
-118.49,34.04,31,4.8125,500001
-118.49,34.03,30,4.1827,435100
-118.51,34.04,40,11.7045,500001
-118.5,34.03,52,7.8705,500001
-118.5,34.03,52,7.7572,500001
-118.5,34.03,44,6.48,500001
-118.51,34.03,37,3.8571,500001
-118.52,34.02,24,5.0867,500001
-118.49,34.03,31,4.252,436700
-118.5,34.03,32,3.6451,383300
-118.5,34.02,28,3.3266,483300
-118.5,34.02,24,2.775,291700
-118.5,34.02,35,2.9934,350000
-118.52,34.01,25,3.1433,500001
-118.49,34.03,32,4.5208,442100
-118.49,34.03,31,3.6769,450000
-118.49,34.02,27,4.1365,470800
-118.48,34.03,32,2.8981,353600
-118.49,34.02,28,2.9125,475000
-118.49,34.02,29,3.1563,330000
-118.48,34.04,47,8.9616,500001
-118.48,34.04,49,4.3158,500001
-118.48,34.04,40,3.9659,500001
-118.48,34.04,36,3.6667,500001
-118.47,34.04,32,4.516,350000
-118.47,34.03,32,3.3889,347900
-118.48,34.03,39,3.5076,381800
-118.47,34.03,29,3.7381,290600
-118.47,34.03,31,3.5987,340500
-118.48,34.03,19,1.3333,310000
-118.48,34.02,22,2.5261,375000
-118.48,34.02,29,2.7072,375000
-118.49,34.02,30,3.1635,366700
-118.46,34.03,27,2.75,327300
-118.46,34.03,39,3.125,325000
-118.46,34.03,52,2.2794,337500
-118.46,34.02,29,2.6639,233300
-118.47,34.02,38,2.3382,297500
-118.48,34.02,11,2.625,250000
-118.47,34.02,35,2.0745,332500
-118.48,34.02,30,2.2917,330800
-118.48,34.02,25,2.7019,293800
-118.49,34.02,28,1.5132,450000
-118.49,34.01,28,1.9722,500001
-118.51,34,52,2.3098,500001
-118.48,34.01,31,4.0893,381500
-118.48,34,41,3.2061,370000
-118.48,34.01,30,3.4852,425000
-118.49,34,32,3.0369,500001
-118.48,34.01,31,4.4,353800
-118.47,34,28,4.2813,384400
-118.47,34,42,3.1304,340500
-118.48,34,25,3.9722,450000
-118.48,34,29,3.6121,500000
-118.48,34,52,2.6736,500001
-118.5,33.99,22,3.2609,500001
-118.47,34.02,41,2.7254,444400
-118.47,34.01,44,4.793,470800
-118.47,34.01,41,4.4211,462900
-118.48,34.01,40,3.755,398300
-118.47,34.01,41,2.5417,418200
-118.46,34.01,48,4,500001
-118.46,34.01,46,6.8901,500001
-118.47,34.01,44,6.1014,480100
-118.47,34.01,43,2.9167,461100
-118.47,34.01,27,3.7727,413000
-118.45,34.02,41,3.4583,421900
-118.45,34.02,45,6.3521,493400
-118.46,34.02,45,3.0476,456200
-118.46,34.02,46,6.0436,473000
-118.46,34.02,39,5.2571,405400
-118.37,34.03,39,2.125,196400
-118.38,34.03,44,3.9537,266400
-118.38,34.02,45,3.9615,268600
-118.39,34.02,38,3.5909,279400
-118.39,34.02,45,3.4375,314500
-118.38,34.01,18,4.7612,304100
-118.39,34.01,25,2.3571,340600
-118.39,34.02,38,4.1296,322900
-118.39,34.01,35,3.9688,355100
-118.4,34.01,44,5.4035,356300
-118.4,34.02,40,4.6932,332800
-118.39,34,40,5.2035,485700
-118.39,33.99,32,6.603,369200
-118.39,33.99,43,5.1322,314900
-118.39,34,35,4.056,339100
-118.4,34,34,4.85,329400
-118.4,34,37,5.444,336000
-118.4,33.99,36,5.9632,328100
-118.4,33.99,36,5.4663,326700
-118.4,34,44,4.6687,344300
-118.4,34.01,48,5.7405,351600
-118.41,34.01,44,4.5982,333500
-118.41,34,37,5.5284,331000
-118.41,34.01,26,5.3683,500001
-118.41,34.01,43,4.7031,302500
-118.41,34.01,33,2.8797,285300
-118.42,34.01,42,2.9213,305000
-118.41,34,38,2.55,271400
-118.42,34,45,5.0357,329800
-118.41,34,46,3.9643,275000
-118.42,34,33,3.2708,325000
-118.43,34,37,3.7614,314300
-118.43,33.99,45,3.8021,323000
-118.44,33.99,44,5.9641,275000
-118.44,33.98,21,5.3359,500001
-118.38,33.99,21,4.6277,228300
-118.37,33.99,32,8.6718,439100
-118.36,33.99,35,5.3194,313700
-118.37,33.99,36,5.1695,397000
-118.38,33.98,25,6.8112,500001
-118.35,34,30,6.431,492500
-118.35,34,46,5.3462,270400
-118.35,33.99,48,5.0514,269100
-118.36,33.99,43,4.1375,287100
-118.36,33.99,45,4.6406,268900
-118.35,33.99,45,3.2021,222100
-118.34,34,44,5.0407,314900
-118.34,34,49,5.8993,313300
-118.33,34,52,4.2917,247600
-118.34,34,49,4,296800
-118.34,33.99,47,3.7344,179400
-118.34,33.99,48,3.825,183000
-118.35,34,40,6.939,372000
-118.6,34.13,20,9.1232,472000
-118.58,34.12,42,6.4018,500001
-118.59,34.11,35,6.4504,407000
-118.6,34.09,43,7.6091,438500
-118.6,34.08,40,6.91,380000
-118.6,34.07,16,4.625,433300
-118.69,34.08,23,9.7646,500001
-118.66,34.1,12,10.076,500001
-118.63,34.11,35,5.8735,448100
-118.67,34.16,17,9.1228,500001
-118.68,34.08,18,3.9934,500001
-118.68,34.13,9,6.7273,500001
-118.76,34.13,10,6.5571,500001
-118.75,34.1,34,4.5333,377300
-118.72,34.14,7,5.4032,318500
-118.78,34.16,9,8.0137,399200
-118.8,34.15,9,6.8474,356700
-118.75,34.17,16,5.3749,346100
-118.84,34.11,12,5.8788,500001
-118.82,34.14,22,6.9935,385500
-118.79,34.14,7,5.8548,500001
-118.74,34.05,19,7.9184,500001
-118.86,34.07,16,8.0144,500001
-118.88,34.02,19,7.7848,500001
-118.85,34.04,21,8.4476,500001
-118.78,34.05,28,6.83,500001
-118.58,34.06,25,8.8666,500001
-118.6,34.02,36,8.4331,500001
-118.62,34.06,25,7.4001,500001
-118.66,34.02,23,8.7364,500001
-117.76,34.71,15,2.9541,106700
-117.84,34.63,5,4.002,115100
-117.78,34.58,6,3.8803,120000
-117.96,34.71,32,3.46,123900
-118.09,34.74,34,2.4348,104800
-118.06,34.71,14,2.5764,150000
-118.09,34.68,4,4.0211,144000
-118.11,34.68,6,5.3267,140100
-118.12,34.69,17,4.6417,125700
-118.12,34.68,12,4.6629,131500
-118.13,34.69,34,2.75,96800
-118.13,34.68,28,4.025,102600
-118.1,34.65,33,2.67,187500
-118.09,34.71,5,2.4012,159400
-118.1,34.7,5,4.9806,141100
-118.09,34.7,6,2.8548,138500
-118.1,34.71,16,2.415,137500
-118.12,34.71,26,2.5179,104000
-118.12,34.71,46,1.125,225000
-118.12,34.7,7,4.3229,130000
-118.13,34.7,34,1.1296,93800
-118.13,34.69,32,3.682,108800
-118.12,34.69,27,3.7804,113500
-118.14,34.68,31,2.4432,101100
-118.14,34.69,35,3.4327,100300
-118.14,34.68,33,4.2679,119600
-118.14,34.68,25,4.5455,126500
-118.16,34.68,17,2.5902,85400
-118.15,34.69,32,3.25,107500
-118.16,34.68,9,3.7807,110900
-118.15,34.67,5,3.5732,146900
-118.14,34.65,20,4.6591,247200
-118.14,34.72,15,4.625,118100
-118.16,34.71,27,4.1719,117200
-118.15,34.71,36,3.5625,101400
-118.14,34.71,33,2.8194,93000
-118.14,34.71,32,1.1917,86900
-118.15,34.71,35,2.5278,97700
-118.14,34.7,36,2.0182,98400
-118.14,34.7,12,1.2532,102100
-118.15,34.7,36,3.9615,116300
-118.16,34.7,33,4.8787,127700
-118.16,34.69,35,3.9028,126800
-118.14,34.69,34,3.2699,100000
-118.14,34.69,48,2.1167,94900
-118.28,34.76,19,4.7875,163600
-118.19,34.77,16,2.1979,146400
-118.2,34.69,5,4.875,163400
-118.17,34.69,12,4.1667,171900
-118.17,34.68,13,6.6772,185600
-118.19,34.67,8,5.0285,167900
-118.17,34.67,5,4.5659,140300
-118.19,34.65,33,3.9963,126800
-118.17,34.66,9,5.7049,173200
-118.22,34.67,28,4.3636,179700
-118.23,34.66,25,3.6382,138200
-118.22,34.66,17,4.9,152400
-118.21,34.65,17,3.0441,140100
-118.23,34.65,17,3.5673,136300
-118.27,34.68,19,3.2125,185400
-118.29,34.65,18,3.3173,218400
-118.32,34.62,31,4.8409,264900
-118.38,34.58,18,4.3456,148900
-118.61,34.73,25,5.0839,156700
-118.4,34.7,10,4.2941,151600
-117.92,34.63,34,1.4091,137500
-117.92,34.59,7,2.7396,125600
-117.93,34.57,5,3.1946,132700
-117.9,34.53,8,3.9766,135800
-117.96,34.53,10,3.8594,141000
-117.98,34.53,13,4.0945,135700
-118.09,34.63,31,1.9722,99200
-118.02,34.62,38,2.1413,96900
-118.18,34.63,19,4.1573,228100
-118.17,34.61,7,7.1381,292200
-118.16,34.6,2,6.4865,204400
-118.12,34.6,33,2.3958,94500
-118.15,34.59,33,3.7344,111400
-118.16,34.6,5,4.9904,154100
-118.21,34.56,12,4.7097,262100
-118.22,34.63,4,5.3799,222400
-118.21,34.64,16,5.9508,181100
-118.12,34.58,13,2.0547,102600
-118.13,34.58,29,3.7464,113500
-118.14,34.57,6,3.7636,167600
-118.12,34.56,5,3.9936,148500
-118.1,34.58,32,3.275,103500
-118.1,34.58,29,2.6658,106900
-118.1,34.57,7,3.3086,138100
-118.09,34.57,4,4.5266,142900
-118.08,34.58,5,4.1719,146600
-118.07,34.58,34,4.0147,107400
-118.06,34.58,36,3.86,109300
-118.08,34.58,12,3.0101,116300
-118.07,34.56,5,4.2329,145500
-118.08,34.56,14,4.5615,137200
-118.03,34.58,4,4.0729,154300
-118.02,34.57,4,5.083,151300
-118.01,34.55,2,4.071,137400
-118.08,34.55,5,4.5237,141800
-118.07,34.51,14,4.8667,239900
-118.37,34.43,11,5.9507,225200
-118.4,34.41,22,10.0285,500001
-118.35,34.52,14,5.9171,333300
-118.22,34.52,7,6.5538,311600
-118.26,34.5,6,4.7778,340400
-118.27,34.46,10,4.7437,294000
-118.13,34.44,10,4.8295,319100
-117.89,34.49,12,3.7043,150800
-117.96,34.48,32,4.5769,159400
-117.79,34.45,18,3.2765,165000
-118.46,34.4,12,4.542,195300
-118.5,34.45,25,6.0097,220200
-118.5,34.52,3,5.9263,251800
-118.48,34.47,36,3.375,187500
-118.5,34.46,17,5.5061,239400
-118.52,34.44,26,5.3209,185000
-118.53,34.44,19,5.1163,233200
-118.53,34.45,26,5.2374,185500
-118.53,34.44,19,6.0398,217800
-118.52,34.46,5,6.1281,236200
-118.53,34.45,10,5.5981,220100
-118.51,34.43,15,6.1082,253700
-118.46,34.42,25,4.7007,169500
-118.44,34.5,5,8.1344,359000
-118.45,34.44,16,4.6861,187900
-118.49,34.43,15,5.4829,199600
-118.49,34.42,23,4.4107,213400
-118.48,34.42,21,5.0166,229000
-118.47,34.42,17,3.038,238500
-118.47,34.42,25,5.2887,183000
-118.43,34.42,13,6.2971,218300
-118.43,34.43,5,4.2037,194600
-118.55,34.44,14,6.3277,237700
-118.56,34.42,2,1.9667,450000
-118.61,34.59,5,4.0579,167100
-118.7,34.53,5,5.4284,236300
-118.66,34.43,9,3.775,155000
-118.59,34.47,5,4.2391,154600
-118.61,34.31,4,5.0151,285200
-118.52,34.39,21,3.6625,228100
-118.53,34.38,18,3.227,136100
-118.54,34.38,18,6.8299,262100
-118.52,34.4,5,5.305,311200
-118.53,34.37,8,3.9118,333700
-118.54,34.37,27,7.6059,323700
-118.52,34.36,5,5.8703,500001
-118.55,34.37,21,6.776,278100
-118.56,34.37,23,4.8536,202600
-118.55,34.41,8,5.8602,265100
-118.55,34.38,24,6.3002,282900
-118.56,34.41,4,5.6798,320900
-118.55,34.39,16,6.8419,323300
-118.61,34.38,2,6.6916,329500
-117.86,34.24,52,4.1932,14999
-118.12,34.23,52,3.9583,162500
-118.35,34.32,52,1.9875,191700
-118.38,34.3,39,4.1125,183000
-118.29,34.36,34,4.5491,375000
-119.53,37.34,26,2.3482,179500
